entry_time,entry_price,exit_time,exit_price,direction,size,stop_level,exit_reason,raw_pnl,fees,net_pnl,symbol,day,prev_close,prev_atr,upper_level,lower_level,isFiltered,position_size,portfolio_pnl,equity,drawdown
2024-02-12 14:52:00+00:00,2519.6493,2024-02-13 13:00:00+00:00,2677.03,long,1.0,2501.10805,end_of_day,157.38070000000016,7.795018950000013,149.58568105000015,ETHUSDT,2024-02-12,2488.5,74.16500000000003,2519.6493,2457.3507,False,0.19984644920486727,29.89416720973433,215.16431602572368,-80.59852705779433
2024-02-14 21:45:00+00:00,2777.8107,2024-02-15 13:00:00+00:00,2799.99,long,1.0,2756.2983785714287,end_of_day,22.179299999999785,8.36670105,13.812598949999783,ETHUSDT,2024-02-14,2741.67,86.04928571428572,2777.8107,2705.5293,False,0.20003821227769103,2.7630476008666687,217.92736362659036,-80.3493816871473
2024-02-15 14:25:00+00:00,2835.4295,2024-02-15 16:10:00+00:00,2814.132178571429,long,1.0,2814.132178571429,stop_loss,-21.297321428571195,8.474342517857146,-29.77166394642834,ETHUSDT,2024-02-15,2799.65,85.18928571428569,2835.4295,2763.8705,False,0.20465236847506305,-6.092841540080203,211.8345220865101,-80.8987762264671
2024-02-16 14:18:00+00:00,2810.317,2024-02-17 13:00:00+00:00,2785.11,short,1.0,2831.9973571428573,end_of_day,25.20699999999988,8.393140500000001,16.81385949999988,ETHUSDT,2024-02-16,2846.74,86.72142857142856,2883.163,2810.317,False,0.19541608165463334,3.285698540981509,215.12022062749156,-80.6025031616924
2024-02-17 13:35:00+00:00,2746.856,2024-02-17 17:51:00+00:00,2769.816714285714,short,1.0,2769.816714285714,stop_loss,-22.960714285714403,8.27500907142857,-31.235723357142973,ETHUSDT,2024-02-17,2785.43,91.84285714285711,2824.004,2746.856,False,0.18738112233846188,-5.852984899715159,209.26723572777644,-81.13026970895476
2024-02-18 18:58:00+00:00,2835.1118,2024-02-19 13:00:00+00:00,2907.31,long,1.0,2810.7178714285715,end_of_day,72.19819999999982,8.613632699999997,63.58456729999982,ETHUSDT,2024-02-18,2794.13,97.57571428571428,2835.1118,2753.1482,False,0.17157321348631022,10.909408539797528,220.17664426757392,-80.14656293773045
2024-02-19 18:02:00+00:00,2951.326,2024-02-19 19:09:00+00:00,2925.5367142857144,long,1.0,2925.5367142857144,stop_loss,-25.7892857142856,8.815294071428575,-34.60457978571417,ETHUSDT,2024-02-19,2908.0,103.15714285714284,2951.326,2864.674,False,0.1707504788669742,-5.90874856940111,214.26789569817277,-80.67935772270691
2024-02-25 01:55:00+00:00,3009.8414,2024-02-25 13:00:00+00:00,3047.95,long,1.0,2979.5846142857145,end_of_day,38.10859999999957,9.0866871,29.02191289999957,ETHUSDT,2024-02-24,2959.01,121.02714285714286,3009.8414,2908.1786,False,0.14163295316396365,4.110459230494271,218.37835492866702,-80.30871557807295
2024-02-25 20:09:00+00:00,3098.0482,2024-02-26 09:20:00+00:00,3067.0314142857146,long,1.0,3067.0314142857146,stop_loss,-31.01678571428556,9.247619421428574,-40.264405135714135,ETHUSDT,2024-02-25,3045.94,124.06714285714284,3098.0482,2993.8318,False,0.1408130145659082,-5.669752266862943,212.7086026618041,-80.81995994807991
2024-02-26 15:07:00+00:00,3119.5423,2024-02-27 13:00:00+00:00,3257.02,long,1.0,3087.445692857143,end_of_day,137.4776999999999,9.564843449999998,127.91285654999992,ETHUSDT,2024-02-26,3065.62,128.38642857142855,3119.5423,3011.6977,False,0.13254273370083727,16.953919682620036,229.66252234442413,-79.29121661339352
2024-02-28 08:03:00+00:00,3314.3507,2024-02-28 11:53:00+00:00,3281.76695,long,1.0,3281.76695,stop_loss,-32.58374999999978,9.894176475000002,-42.47792647499978,ETHUSDT,2024-02-27,3259.61,130.335,3314.3507,3204.8693000000003,False,0.1409675205244491,-5.988007972200571,223.6745143722236,-79.83115825797586
2024-03-03 16:54:00+00:00,3487.6544,2024-03-04 00:49:00+00:00,3449.1636857142857,long,1.0,3449.1636857142857,stop_loss,-38.49071428571415,10.405227128571426,-48.89594141428557,ETHUSDT,2024-03-03,3422.99,153.96285714285713,3487.6544,3358.3256,False,0.11622258434172046,-5.682812674989628,217.99170169723402,-80.34358029145213
2024-03-04 15:12:00+00:00,3573.5462,2024-03-04 17:09:00+00:00,3535.125842857143,long,1.0,3535.125842857143,stop_loss,-38.42035714285703,10.66300806428572,-49.08336520714275,ETHUSDT,2024-03-04,3509.0,153.6814285714286,3573.5462,3444.4538,False,0.11347718652727956,-5.569842188997521,212.42185950823648,-80.8458157202547
2024-03-08 16:02:00+00:00,3860.0861,2024-03-08 17:02:00+00:00,3913.302707142857,short,1.0,3913.302707142857,stop_loss,-53.21660714285736,11.66008321071429,-64.87669035357165,ETHUSDT,2024-03-08,3949.49,212.8664285714285,4038.8939,3860.0861,False,0.07983292092936423,-5.179295691155532,207.24256381708096,-81.31283537791775
2024-03-10 22:17:00+00:00,3838.691,2024-03-11 07:00:00+00:00,3893.910642857143,short,1.0,3893.910642857143,stop_loss,-55.21964285714285,11.598902464285716,-66.81854532142856,ETHUSDT,2024-03-10,3931.46,220.8785714285714,4024.229,3838.691,False,0.07506117500731788,-5.01547852410615,202.22708529297483,-81.7650835604929
2024-03-12 16:25:00+00:00,3929.4993,2024-03-12 19:24:00+00:00,3987.225907142857,short,1.0,3987.225907142857,stop_loss,-57.72660714285712,11.875087810714293,-69.60169495357141,ETHUSDT,2024-03-12,4026.48,230.90642857142856,4123.4607,3929.4993,False,0.070063735009584,-4.8765547114449275,197.35053058152994,-82.20480491407446
2024-03-25 05:32:00+00:00,3508.1815,2024-03-25 07:54:00+00:00,3444.9306071428573,long,1.0,3444.9306071428573,stop_loss,-63.25089285714285,10.429668160714286,-73.68056101785713,ETHUSDT,2024-03-24,3401.92,253.00357142857152,3508.1815,3295.6585,False,0.062402448935309704,-4.597847446441801,192.7526831350881,-82.61939509553311
2024-03-25 14:22:00+00:00,3552.9141,2024-03-26 13:00:00+00:00,3646.13,long,1.0,3492.941421428571,end_of_day,93.21590000000016,10.79856615,82.41733385000015,ETHUSDT,2024-03-25,3452.16,239.8907142857144,3552.9141,3351.4059,False,0.06428016481055306,5.2977998031243825,198.05048293821244,-82.14168986340134
2024-03-27 09:05:00+00:00,3542.3306,2024-03-27 13:00:00+00:00,3586.5,short,1.0,3604.455242857143,end_of_day,-44.16940000000022,10.6932459,-54.862645900000224,ETHUSDT,2024-03-26,3646.7,248.4985714285715,3751.0694,3542.3306,False,0.06375907331769586,-3.4979914623409,194.55249147587153,-82.45710548603907
2024-04-01 05:48:00+00:00,3532.128,2024-04-01 13:00:00+00:00,3558.54,short,1.0,3584.1172857142856,end_of_day,-26.412000000000265,10.636001999999998,-37.04800200000026,ETHUSDT,2024-03-31,3619.47,207.95714285714288,3706.812,3532.128,False,0.07484330234697315,-2.7727948150372854,191.77969666083425,-82.70712976781543
2024-04-01 15:07:00+00:00,3473.2378,2024-04-02 13:00:00+00:00,3296.0,short,1.0,3525.626014285714,end_of_day,177.23779999999988,10.153856700000006,167.08394329999987,ETHUSDT,2024-04-01,3561.25,209.5528571428572,3649.2622,3473.2378,False,0.07321482485160069,12.233021644224271,204.01271830505857,-81.60407214740843
2024-04-04 18:01:00+00:00,3419.8644,2024-04-04 18:57:00+00:00,3377.802257142857,long,1.0,3377.802257142857,stop_loss,-42.06214285714304,10.196499985714285,-52.25864284285733,ETHUSDT,2024-04-04,3349.2,168.24857142857144,3419.8644,3278.5356,False,0.09700538510268174,-5.069369773914878,198.94334853114367,-82.06117973066999
2024-04-07 02:09:00+00:00,3404.2642,2024-04-07 13:00:00+00:00,3402.08,long,1.0,3362.493842857143,end_of_day,-2.1842000000001462,10.2095163,-12.393716300000143,ETHUSDT,2024-04-06,3334.09,167.08142857142852,3404.2642,3263.9158,False,0.0952557565408151,-1.1805728225087453,197.76277570863488,-82.16763256678745
2024-04-08 07:37:00+00:00,3471.9249,2024-04-08 13:00:00+00:00,3651.2,long,1.0,3430.731507142857,end_of_day,179.27509999999984,10.68468734999999,168.59041264999985,ETHUSDT,2024-04-07,3402.72,164.7735714285714,3471.9249,3333.5151,False,0.09601674540112225,16.187502728485175,213.95027843712,-80.7079974284449
2024-04-12 16:17:00+00:00,3425.317,2024-04-13 13:00:00+00:00,3279.74,short,1.0,3469.015214285714,end_of_day,145.57700000000025,10.057585499999988,135.51941450000024,ETHUSDT,2024-04-12,3498.73,174.79285714285706,3572.143,3425.317,False,0.09792174894756063,13.270298084189431,227.22057652130945,-79.51140807770598
2024-04-13 17:39:00+00:00,3193.5566,2024-04-14 13:00:00+00:00,3041.92,short,1.0,3243.3741,end_of_day,151.63659999999982,9.353214900000012,142.2833850999998,ETHUSDT,2024-04-13,3277.25,199.26999999999992,3360.9434,3193.5566,False,0.09122118794452119,12.979259413589768,240.19983593489917,-78.3410618280401
2024-04-20 17:42:00+00:00,3155.2519,2024-04-21 13:00:00+00:00,3157.5,long,1.0,3097.292435714286,end_of_day,2.248099999999795,9.46912785,-7.2210278500002065,ETHUSDT,2024-04-20,3057.88,231.8378571428572,3155.2519,2960.5081,False,0.0828854575849156,-0.5985181975806864,239.60131773731848,-78.39503051034889
2024-04-24 11:25:00+00:00,3276.6975,2024-04-24 13:00:00+00:00,3266.12,long,1.0,3222.782321428572,end_of_day,-10.577499999999873,9.814226249999995,-20.39172624999987,ETHUSDT,2024-04-23,3186.12,215.6607142857143,3276.6975,3095.5425,False,0.08888083989924575,-1.8124337560954853,237.78888398122297,-78.5584585597947
2024-04-24 14:36:00+00:00,3184.2137,2024-04-25 13:00:00+00:00,3115.25,short,1.0,3236.110307142857,end_of_day,68.96370000000024,9.44919555,59.514504450000246,ETHUSDT,2024-04-24,3271.4,207.5864285714286,3358.5863,3184.2137,False,0.09163947204743288,5.453877766962617,243.24276174818556,-78.06667970036165
2024-04-27 17:40:00+00:00,3213.3651,2024-04-28 13:00:00+00:00,3289.81,long,1.0,3167.2906357142856,end_of_day,76.44489999999996,9.754762650000004,66.69013734999996,ETHUSDT,2024-04-27,3135.96,184.29785714285725,3213.3651,3058.5549,False,0.1055867997682198,7.041598178889522,250.28435992707512,-77.43173530502206
2024-04-28 18:47:00+00:00,3355.5051000000003,2024-04-28 19:38:00+00:00,3314.734207142857,long,1.0,3314.734207142857,stop_loss,-40.770892857142826,10.00535896071429,-50.77625181785712,ETHUSDT,2024-04-28,3287.01,163.0835714285715,3355.5051000000003,3218.5149,False,0.122776001400825,-6.234105164317869,244.05025476275728,-77.99386765530414
2024-05-05 00:36:00+00:00,3083.1232,2024-05-05 08:26:00+00:00,3122.722485714285,short,1.0,3122.722485714285,stop_loss,-39.59928571428554,9.308768528571427,-48.90805424285697,ETHUSDT,2024-05-04,3149.65,158.39714285714282,3216.1768,3083.1232,False,0.12325992772880681,-6.028403231331113,238.02185153142614,-78.53745176040916
2024-05-06 08:21:00+00:00,3201.4996,2024-05-06 10:41:00+00:00,3162.422457142857,long,1.0,3162.422457142857,stop_loss,-39.07714285714292,9.545883085714287,-48.6230259428572,ETHUSDT,2024-05-05,3135.85,156.30857142857138,3201.4996,3070.2004,False,0.1218215223162962,-5.923331039983627,232.0985204914425,-79.07156145398044
2024-05-09 22:47:00+00:00,3052.0358,2024-05-10 13:00:00+00:00,3023.68,long,1.0,3013.6633,end_of_day,-28.355800000000272,9.113573700000003,-37.46937370000028,ETHUSDT,2024-05-09,2987.57,153.48999999999998,3052.0358,2923.1042,False,0.12097127916682167,-4.5327180660687,227.56580242537382,-79.48027888695368
2024-05-10 14:45:00+00:00,2961.9893,2024-05-11 13:00:00+00:00,2897.77,short,1.0,3000.2516214285715,end_of_day,64.2193000000002,8.789638949999997,55.429661050000206,ETHUSDT,2024-05-10,3026.27,153.04928571428565,3090.5507,2961.9893,False,0.118950337527323,6.593376890922634,234.15917931629644,-78.88575082714424
2024-05-13 03:14:00+00:00,2867.8046000000004,2024-05-13 06:43:00+00:00,2904.111385714286,short,1.0,2904.111385714286,stop_loss,-36.306785714285525,8.65787397857143,-44.96465969285696,ETHUSDT,2024-05-12,2928.8,145.2271428571428,2989.7954,2867.8046000000004,False,0.12898920943263942,-5.799955906189287,228.35922341010712,-79.40873572379627
2024-05-14 06:10:00+00:00,2906.3432000000003,2024-05-14 13:00:00+00:00,2887.79,short,1.0,2940.799628571429,end_of_day,18.553200000000288,8.6911998,9.862000200000288,ETHUSDT,2024-05-13,2964.23,137.8257142857142,3022.1168,2906.3432000000003,False,0.13254956063523277,1.307203793494616,229.66642720360176,-79.29086451030749
2024-05-15 12:30:00+00:00,2945.4587,2024-05-15 13:00:00+00:00,2945.25,long,1.0,2914.3106642857147,end_of_day,-0.2087000000001353,8.83606305,-9.044763050000135,ETHUSDT,2024-05-14,2893.13,124.5921428571428,2945.4587,2840.8013,False,0.1474676793813164,-1.3338102175373976,228.3326169860644,-79.41113483822977
2024-05-16 15:02:00+00:00,2931.1342,2024-05-16 15:52:00+00:00,2959.274557142857,short,1.0,2959.274557142857,stop_loss,-28.140357142857283,8.835613135714283,-36.975970278571566,ETHUSDT,2024-05-16,2978.41,112.56142857142852,3025.6858,2931.1342,False,0.16228125025344595,-6.000506686140851,222.33211029992356,-79.95220349803843
2024-05-20 04:43:00+00:00,3123.5208,2024-05-20 06:50:00+00:00,3095.8358000000003,long,1.0,3095.8358000000003,stop_loss,-27.684999999999945,9.329034900000003,-37.01403489999995,ETHUSDT,2024-05-19,3077.01,110.73999999999994,3123.5208,3030.4992,False,0.16061557543791077,-5.945030514742404,216.3870797851812,-80.48826984399597
2024-05-20 16:05:00+00:00,3128.7178,2024-05-21 13:00:00+00:00,3794.71,long,1.0,3101.838157142857,end_of_day,665.9922000000001,10.385141699999965,655.6070583000002,ETHUSDT,2024-05-20,3083.56,107.51857142857138,3128.7178,3038.4022,False,0.16100443070260598,105.55564118620174,321.94272097138287,-70.9702653988424
2024-05-26 09:15:00+00:00,3818.0789,2024-05-26 13:00:00+00:00,3807.71,long,1.0,3770.585507142857,end_of_day,-10.36889999999994,11.438683349999998,-21.807583349999938,ETHUSDT,2024-05-25,3738.29,189.97357142857132,3818.0789,3658.5011,False,0.13557368787686525,-2.956534498441615,318.9861864729412,-71.23685757887358
2024-05-26 16:48:00+00:00,3886.9634,2024-05-26 18:09:00+00:00,3838.5566142857137,long,1.0,3838.5566142857137,stop_loss,-48.40678571428589,11.588280021428574,-59.99506573571446,ETHUSDT,2024-05-26,3805.64,193.6271428571428,3886.9634,3724.3166,False,0.13179399613752868,-7.906989461843531,311.0791970110977,-71.94983473480644
2024-05-28 03:36:00+00:00,3831.6493,2024-05-28 08:48:00+00:00,3880.60805,short,1.0,3880.60805,stop_loss,-48.95874999999978,11.568386025000002,-60.52713602499978,ETHUSDT,2024-05-27,3913.9,195.835,3996.1507,3831.6493,False,0.12707807981662092,-7.691672222856393,303.3875247882413,-72.64339662865795
2024-05-28 18:36:00+00:00,3811.4908,2024-05-28 22:05:00+00:00,3861.4308,short,1.0,3861.4308,stop_loss,-49.940000000000055,11.5093824,-61.44938240000005,ETHUSDT,2024-05-28,3895.39,199.76,3979.2892,3811.4908,False,0.12150081088836258,-7.466149790189082,295.9213749980522,-73.31662305305953
2024-05-30 07:05:00+00:00,3731.4132,2024-05-30 13:00:00+00:00,3768.37,short,1.0,3782.1017714285713,end_of_day,-36.95679999999993,11.2496748,-48.20647479999993,ETHUSDT,2024-05-29,3816.57,202.7542857142857,3901.7268,3731.4132,False,0.11676058987578901,-5.62861643348035,290.29275856457184,-73.82415818459671
2024-05-31 12:30:00+00:00,3852.4284,2024-05-31 13:00:00+00:00,3828.52,long,1.0,3801.1019714285712,end_of_day,-23.9083999999998,11.5214226,-35.4298225999998,ETHUSDT,2024-05-30,3766.2,205.30571428571423,3852.4284,3679.9716,False,0.11311628985078735,-4.007690082583554,286.28506848198833,-74.18553358426425
2024-05-31 16:00:00+00:00,3741.9816,2024-05-31 19:27:00+00:00,3792.950885714286,short,1.0,3792.950885714286,stop_loss,-50.96928571428589,11.302398728571433,-62.27168444285732,ETHUSDT,2024-05-31,3827.61,203.8771428571428,3913.2384,3741.9816,False,0.11233630782538022,-6.995371112377761,279.2896973696106,-74.81630966212123
2024-06-04 00:19:00+00:00,3758.1424,2024-06-04 13:00:00+00:00,3768.45,short,1.0,3809.533828571429,end_of_day,-10.307599999999638,11.289888599999998,-21.59748859999964,ETHUSDT,2024-06-03,3844.48,205.56571428571425,3930.8176,3758.1424,False,0.1086911592587577,-2.347456073011765,276.9422412965988,-75.0279809388682
2024-06-04 17:17:00+00:00,3833.0979,2024-06-04 19:35:00+00:00,3792.84915,long,1.0,3792.84915,stop_loss,-40.2487500000002,11.438920574999996,-51.6876705750002,ETHUSDT,2024-06-04,3765.48,160.99499999999992,3833.0979,3697.8621,False,0.13761532534381704,-7.113015602442691,269.8292256941561,-75.66936507866106
2024-06-05 20:00:00+00:00,3886.5336,2024-06-05 21:51:00+00:00,3848.3886,long,1.0,3848.3886,stop_loss,-38.14499999999998,11.6023833,-49.74738329999998,ETHUSDT,2024-06-05,3822.45,152.57999999999996,3886.5336,3758.3664,False,0.14147554106391746,-7.038037968881589,262.79118772527454,-76.30398844810095
2024-06-06 19:55:00+00:00,3788.7814,2024-06-07 05:43:00+00:00,3823.7746142857145,short,1.0,3823.7746142857145,stop_loss,-34.9932142857142,11.418834021428571,-46.412048307142776,ETHUSDT,2024-06-06,3847.57,139.97285714285712,3906.3586,3788.7814,False,0.15019551252401214,-6.97088138278052,255.82030634249406,-76.93255627491091
2024-06-07 17:54:00+00:00,3759.9955,2024-06-08 13:00:00+00:00,3684.49,short,1.0,3789.80175,end_of_day,75.50550000000021,11.166728250000006,64.3387717500002,ETHUSDT,2024-06-07,3810.07,119.22499999999998,3860.1445,3759.9955,False,0.17165547919815038,11.044102695766705,266.86440903826076,-75.9367040649318
2024-06-10 07:53:00+00:00,3652.9113,2024-06-10 13:00:00+00:00,3676.07,short,1.0,3684.273621428571,end_of_day,-23.158700000000408,10.99347195,-34.15217195000041,ETHUSDT,2024-06-09,3705.6,125.44928571428564,3758.2887,3652.9113,False,0.17018154070390332,-5.8120692408357,261.052339797425,-76.46078122696838
2024-06-11 01:52:00+00:00,3625.9828,2024-06-11 13:00:00+00:00,3528.67,short,1.0,3655.879942857143,end_of_day,97.31280000000017,10.731979199999998,86.58082080000015,ETHUSDT,2024-06-10,3676.21,119.58857142857134,3726.4372,3625.9828,False,0.17463363709690286,15.119923639139206,276.1722634365642,-75.09741022386066
2024-06-13 15:45:00+00:00,3436.7819,2024-06-13 17:01:00+00:00,3469.8938642857142,short,1.0,3469.8938642857142,stop_loss,-33.11196428571429,10.36001364642857,-43.47197793214286,ETHUSDT,2024-06-13,3492.41,132.44785714285703,3548.0381,3436.7819,False,0.1668111629099064,-7.25161119285454,268.9206522437097,-75.75129159668433
2024-06-14 16:04:00+00:00,3456.4118,2024-06-14 21:31:00+00:00,3488.892871428571,short,1.0,3488.892871428571,stop_loss,-32.48107142857134,10.41795700714286,-42.8990284357142,ETHUSDT,2024-06-14,3510.98,129.92428571428565,3565.5482,3456.4118,False,0.16558607238993917,-7.10348162801423,261.81717061569543,-76.391816053281
2024-06-16 22:05:00+00:00,3619.9267,2024-06-17 02:28:00+00:00,3585.875092857143,long,1.0,3585.875092857143,stop_loss,-34.05160714285694,10.80870268928571,-44.86030983214265,ETHUSDT,2024-06-16,3562.72,136.20642857142855,3619.9267,3505.5133,False,0.15377668931589183,-6.898469927672048,254.91870068802336,-77.01385450332003
2024-06-18 00:49:00+00:00,3461.562,2024-06-18 13:00:00+00:00,3402.32,short,1.0,3496.912,end_of_day,59.24199999999973,10.295823,48.946176999999736,ETHUSDT,2024-06-17,3520.95,141.4,3580.338,3461.562,False,0.1442255732322627,7.059290435352755,261.9779911233761,-76.37731478845257
2024-06-18 20:51:00+00:00,3468.4552,2024-06-19 13:00:00+00:00,3546.8,long,1.0,3431.1902,end_of_day,78.3448000000003,10.522882800000003,67.8219172000003,ETHUSDT,2024-06-18,3405.85,149.06,3468.4552,3343.2448,False,0.14060270555393928,9.535945054175292,271.5139361775514,-75.51745389997316
2024-06-20 07:18:00+00:00,3612.1329,2024-06-20 09:45:00+00:00,3572.3752214285714,long,1.0,3572.3752214285714,stop_loss,-39.75767857142864,10.77676218214286,-50.5344407535715,ETHUSDT,2024-06-19,3545.34,159.03071428571428,3612.1329,3478.5471,False,0.1365844012696817,-6.902216333824765,264.61171984372663,-76.1398301653105
2024-06-20 14:01:00+00:00,3521.0016,2024-06-21 13:00:00+00:00,3496.4,short,1.0,3560.8816,end_of_day,24.60159999999996,10.5261024,14.07549759999996,ETHUSDT,2024-06-20,3588.0,159.51999999999995,3654.9984,3521.0016,False,0.13270397183737526,1.8678744371074376,266.479594280834,-75.97140300219928
2024-06-23 20:34:00+00:00,3435.9596,2024-06-24 13:00:00+00:00,3311.46,short,1.0,3473.382457142857,end_of_day,124.4996000000001,10.1211294,114.3784706000001,ETHUSDT,2024-06-23,3498.83,149.69142857142856,3561.7004,3435.9596,False,0.14241541914535377,16.289257831703537,282.7688521125376,-74.50259255580247
2024-06-27 12:09:00+00:00,3433.6254000000004,2024-06-27 13:00:00+00:00,3434.0,long,1.0,3396.104328571429,end_of_day,0.3745999999996456,10.301438100000002,-9.926838100000356,ETHUSDT,2024-06-26,3370.59,150.08428571428576,3433.6254000000004,3307.5546,False,0.1507253611618441,-1.496226257817708,281.2726258547199,-74.63750801851793
2024-06-28 16:41:00+00:00,3378.8945,2024-06-29 13:00:00+00:00,3391.4,short,1.0,3414.516821428572,end_of_day,-12.505500000000213,10.15544175,-22.66094175000021,ETHUSDT,2024-06-28,3438.74,142.48928571428573,3498.5855,3378.8945,False,0.1579193127088665,-3.5786003464956915,277.6940255082242,-74.96019218416372
2024-06-30 22:26:00+00:00,3440.562,2024-07-01 13:00:00+00:00,3471.3,long,1.0,3406.894142857143,end_of_day,30.738000000000284,10.367793,20.370207000000285,ETHUSDT,2024-06-30,3384.0,134.6714285714286,3440.562,3327.438,False,0.16496091469672913,3.3602879792817615,281.05431348750596,-74.65719335279493
2024-07-02 14:39:00+00:00,3399.0516,2024-07-02 18:06:00+00:00,3429.4316000000003,short,1.0,3429.4316000000003,stop_loss,-30.38000000000011,10.242724800000005,-40.622724800000114,ETHUSDT,2024-07-02,3450.09,121.52000000000004,3501.1284,3399.0516,False,0.1850258811635952,-7.516255451386253,273.53805803611976,-75.3349378294829
2024-07-04 01:43:00+00:00,3238.0407,2024-07-04 13:00:00+00:00,3127.61,short,1.0,3267.95695,end_of_day,110.43069999999987,9.548476050000003,100.88222394999988,ETHUSDT,2024-07-03,3288.3,119.66500000000006,3338.5593000000003,3238.0407,False,0.1828692152499877,18.44825312640999,291.9863111625298,-73.67144970805938
2024-07-06 16:47:00+00:00,3060.2991,2024-07-07 05:05:00+00:00,3024.728207142857,long,1.0,3024.728207142857,stop_loss,-35.57089285714301,9.127540960714285,-44.69843381785729,ETHUSDT,2024-07-06,3000.54,142.28357142857152,3060.2991,2940.7809,False,0.16417148275427454,-7.33820815667144,284.6481030058584,-74.33313957199998
2024-07-07 21:23:00+00:00,2946.5925,2024-07-08 08:17:00+00:00,2983.114821428572,short,1.0,2983.114821428572,stop_loss,-36.52232142857156,8.894560982142856,-45.416882410714415,ETHUSDT,2024-07-07,3007.95,146.0892857142858,3069.3075,2946.5925,False,0.1558762378029857,-7.079412762922759,277.56869024293565,-74.97149372711058
2024-07-11 12:30:00+00:00,3173.4469,2024-07-11 13:00:00+00:00,3189.99,long,1.0,3135.317792857142,end_of_day,16.543099999999868,9.54515535,6.997944649999868,ETHUSDT,2024-07-10,3109.39,152.51642857142863,3173.4469,3045.3331,False,0.14559412010513315,1.0188595938611547,278.5875498367968,-74.87962265291331
2024-07-12 16:36:00+00:00,3141.9606000000003,2024-07-12 20:16:00+00:00,3101.5852428571434,long,1.0,3101.5852428571434,stop_loss,-40.37535714285696,9.365318764285718,-49.74067590714267,ETHUSDT,2024-07-12,3074.13,161.50142857142868,3141.9606000000003,3006.2994,False,0.13799880399873252,-6.864153785274259,271.7233960515225,-75.4985667993963
2024-07-14 09:32:00+00:00,3223.6241,2024-07-14 13:00:00+00:00,3188.6,long,1.0,3183.490707142857,end_of_day,-35.02410000000009,9.618336149999998,-44.64243615000009,ETHUSDT,2024-07-13,3156.2,160.53357142857152,3223.6241,3088.7759,False,0.13541012942451042,-6.045038056896955,265.67835799462557,-76.04365087496146
2024-07-14 21:59:00+00:00,3256.853,2024-07-15 13:00:00+00:00,3342.69,long,1.0,3215.958357142857,end_of_day,85.83699999999999,9.899314500000004,75.93768549999999,ETHUSDT,2024-07-14,3188.15,163.57857142857148,3256.853,3119.447,False,0.12993308630801262,9.866817844102217,275.5451758387278,-75.15395502314031
2024-07-15 19:21:00+00:00,3413.1638000000003,2024-07-16 07:55:00+00:00,3371.1913000000004,long,1.0,3371.1913000000004,stop_loss,-41.972499999999854,10.17653265,-52.14903264999985,ETHUSDT,2024-07-15,3342.65,167.89000000000007,3413.1638000000003,3272.1362,False,0.13129795739530836,-6.847061467086226,268.6981143716416,-75.77135794682683
2024-07-17 16:37:00+00:00,3381.8988,2024-07-17 19:28:00+00:00,3424.4888,short,1.0,3424.4888,stop_loss,-42.59000000000015,10.209581399999998,-52.79958140000014,ETHUSDT,2024-07-17,3453.45,170.36000000000007,3525.0012,3381.8988,False,0.1261789689465325,-6.662196741860533,262.0359176297811,-76.3720915266803
2024-07-18 15:14:00+00:00,3402.2842,2024-07-19 06:08:00+00:00,3443.067414285714,short,1.0,3443.067414285714,stop_loss,-40.783214285714166,10.26802742142857,-51.05124170714274,ETHUSDT,2024-07-18,3470.8,163.13285714285718,3539.3158000000003,3402.2842,False,0.1285018467617787,-6.560178838849781,255.47573879093136,-76.96362610169206
2024-07-19 15:08:00+00:00,3474.2059,2024-07-19 15:30:00+00:00,3437.767864285714,long,1.0,3437.767864285714,stop_loss,-36.43803571428589,10.367960646428571,-46.80599636071446,ETHUSDT,2024-07-19,3412.99,145.75214285714287,3474.2059,3351.7741,False,0.14022475898214776,-6.56335955860047,248.91237923233086,-77.55544748377909
2024-07-21 18:08:00+00:00,3437.1031000000003,2024-07-21 18:31:00+00:00,3473.803635714286,short,1.0,3473.803635714286,stop_loss,-36.70053571428571,10.36636010357143,-47.06689581785714,ETHUSDT,2024-07-21,3498.76,146.80214285714283,3560.4169,3437.1031000000003,False,0.13564509312349995,-6.384393466247302,242.5279857660836,-78.13113140468066
2024-07-22 15:09:00+00:00,3439.7450000000003,2024-07-22 18:03:00+00:00,3474.289642857143,short,1.0,3474.289642857143,stop_loss,-34.54464285714266,10.371051964285712,-44.91569482142837,ETHUSDT,2024-07-22,3497.78,138.17857142857142,3555.815,3439.7450000000003,False,0.14041423833446126,-6.30680307761397,236.22118268846964,-78.69981896181034
2024-07-24 18:33:00+00:00,3391.6846,2024-07-25 13:00:00+00:00,3147.0,short,1.0,3424.634242857143,end_of_day,244.68460000000005,9.808026900000016,234.87657310000003,ETHUSDT,2024-07-24,3447.04,131.79857142857145,3502.3954,3391.6846,False,0.14338315211040986,33.677343407969104,269.8985260964388,-75.66311622706426
2024-07-27 20:15:00+00:00,3225.3165000000004,2024-07-27 21:07:00+00:00,3261.913821428572,short,1.0,3261.913821428572,stop_loss,-36.59732142857138,9.730845482142854,-46.32816691071423,ETHUSDT,2024-07-27,3286.8,146.38928571428573,3348.2835,3225.3165000000004,False,0.14749632790651548,-6.833234497970486,263.0652915984683,-76.27927236609743
